COUNTY,REGION,GRDSPAN,PAIRCAMP,CAMPUS,DISTRICT,CAMPNAME,DISTNAME,GRDTYPE,CFLALTED,CNTYNAME,CFLCHART,PAIRNAME
101,04,'PK - 08, ,101858003,101858,HARMONY SCIENCE ACADEMY - BRYAN,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,E,N,HARRIS,Y, 
101,04,'09 - 12, ,101858004,101858,HARMONY SCHOOL OF ADVANCEMENT-HOUSTON,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,S,N,HARRIS,Y, 
101,04,'06 - 12, ,101858005,101858,HARMONY SCHOOL OF DISCOVERY - HOUSTON,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,B,N,HARRIS,Y, 
101,04,'06 - 08, ,101858006,101858,HARMONY SCHOOL OF TECHNOLOGY-HOUSTON,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,M,N,HARRIS,Y, 
101,04,'KG - 05, ,101858007,101858,HARMONY SCHOOL OF ACHIEVEMENT - HOUSTON,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,E,N,HARRIS,Y, 
101,04,'KG - 05, ,101858008,101858,HARMONY SCHOOL OF ENRICHMENT - HOUSTON,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,E,N,HARRIS,Y, 
101,04,'KG - 05, ,101858009,101858,HARMONY SCIENCE ACADEMY - CYPRESS,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,E,N,HARRIS,Y, 
101,04,'PK - 06, ,101858010,101858,HARMONY SCHOOL OF EXCELLENCE - KATY,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,E,N,HARRIS,Y, 
101,04,'KG - 08, ,101859101,101859,STEP CHARTER EL,STEP CHARTER SCHOOL,E,N,HARRIS,Y, 
101,04,'KG - 08, ,101859102,101859,STEP CHARTER II,STEP CHARTER SCHOOL,E,N,HARRIS,Y, 
101,04,'PK - 06, ,101861104,101861,THE RHODES SCHOOL - NORTHSHORE CAMPUS,THE RHODES SCHOOL FOR PERFORMING ARTS,E,N,HARRIS,Y, 
101,04,'PK - 08, ,101861105,101861,THE RHODES SCHOOL - HUMBLE,THE RHODES SCHOOL FOR PERFORMING ARTS,E,N,HARRIS,Y, 
101,04,'KG - 05, ,101862001,101862,HARMONY SCIENCE ACADEMY-SUGAR LAND,HARMONY PUBLIC SCHOOLS - HOUSTON WEST,E,N,HARRIS,Y, 
101,04,'09 - 12, ,101862002,101862,HARMONY SCHOOL OF INNOVATION-SUGAR LAND,HARMONY PUBLIC SCHOOLS - HOUSTON WEST,S,N,HARRIS,Y, 
101,04,'PK - 07, ,101862003,101862,HARMONY SCIENCE ACADEMY-KATY,HARMONY PUBLIC SCHOOLS - HOUSTON WEST,E,N,HARRIS,Y, 
101,04,'KG - 12, ,101862004,101862,HARMONY SCIENCE ACADEMY- BEAUMONT,HARMONY PUBLIC SCHOOLS - HOUSTON WEST,B,N,HARRIS,Y, 
101,04,'08 - 12, ,101862005,101862,HARMONY SCHOOL OF INNOVATION - KATY,HARMONY PUBLIC SCHOOLS - HOUSTON WEST,S,N,HARRIS,Y, 
101,04,'KG - 08, ,101862006,101862,HARMONY SCHOOL OF EXCELLENCE - SUGAR LAND,HARMONY PUBLIC SCHOOLS - HOUSTON WEST,E,N,HARRIS,Y, 
101,04,'06 - 08, ,101864041,101864,THE LAWSON ACADEMY,THE LAWSON ACADEMY,M,Y,HARRIS,Y, 
101,04,'09 - 12, ,101868001,101868,THE PRO-VISION ACADEMY,THE PRO-VISION ACADEMY,S,Y,HARRIS,Y, 
101,04,'03 - 08, ,101868002,101868,PRO-VISION MIDDLE,THE PRO-VISION ACADEMY,E,N,HARRIS,Y, 
101,04,'05 - 12, ,101870001,101870,BETA ACADEMY,BETA ACADEMY,B,N,HARRIS,Y, 
101,04,'PK - 04, ,101870002,101870,BETA ACADEMY,BETA ACADEMY,E,N,HARRIS,Y, 
101,04,'06 - 08, ,101871102,101871,A+ UNLIMITED POTENTIAL - UNIVERSITY,A+ UNLIMITED POTENTIAL,M,N,HARRIS,Y, 
101,04,'KG - 08, ,101872001,101872,ETOILE ACADEMY CHARTER SCHOOL,ETOILE ACADEMY CHARTER SCHOOL,E,N,HARRIS,Y, 
101,04,'06 - 08, ,101873001,101873,YELLOWSTONE COLLEGE PREPARATORY,YELLOWSTONE COLLEGE PREPARATORY,M,N,HARRIS,Y, 
101,04,'06 - 12, ,101874001,101874,LEGACY SCHOOL OF SPORT SCIENCES,LEGACY SCHOOL OF SPORT SCIENCES,B,N,HARRIS,Y, 
101,04,'KG - 04, ,101875001,101875,BLOOM ACADEMY CHARTER SCHOOL,BLOOM ACADEMY CHARTER SCHOOL,E,N,HARRIS,Y, 
101,04,'PK - 06, ,101876001,101876,REVE PREPARATORY CHARTER SCHOOL,REVE PREPARATORY CHARTER SCHOOL,E,N,HARRIS,Y, 
101,04,'PK - 03, ,101877001,101877,ELEVATE COLLEGIATE,ELEVATE COLLEGIATE CHARTER SCHOOL,E,N,HARRIS,Y, 
101,04,'KG - 03, ,101878001,101878,HOUSTON CLASSICAL,HOUSTON CLASSICAL CHARTER SCHOOL,E,N,HARRIS,Y, 
101,04,'09 - 12, ,101902001,101902,ALDINE H S,ALDINE ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101902002,101902,CARVER H S FOR APPLIED TECH/ENGINEERING/ARTS,ALDINE ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101902003,101902,MACARTHUR H S,ALDINE ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101902004,101902,EISENHOWER H S,ALDINE ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101902005,101902,NIMITZ H S,ALDINE ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101902008,101902,VICTORY EARLY COLLEGE H S,ALDINE ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101902012,101902,DAVIS H S ALDINE,ALDINE ISD,S,N,HARRIS,N, 
101,04,'08 - 12, ,101902013,101902,HALL SUCCESS ACADEMY,ALDINE ISD,S,Y,HARRIS,N, 
101,04,'09 - 12, ,101902014,101902,BLANSON CTE H S,ALDINE ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101902015,101902,AVALOS P-TECH SCHOOL,ALDINE ISD,S,N,HARRIS,N, 
101,04,'06 - 08, ,101902016,101902,YOUNG WOMENS LEADERSHIP ACADEMY,ALDINE ISD,M,N,HARRIS,N, 
101,04,'09 - 10, ,101902017,101902,LA PROMESA,ALDINE ISD,S,Y,HARRIS,N, 
101,04,'06 - 08, ,101902041,101902,ALDINE MIDDLE,ALDINE ISD,M,N,HARRIS,N, 
101,04,'07 - 08, ,101902042,101902,DREW ACADEMY,ALDINE ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101902043,101902,HAMBRICK MIDDLE,ALDINE ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101902044,101902,STOVALL MIDDLE,ALDINE ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101902045,101902,TEAGUE MIDDLE,ALDINE ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101902046,101902,HOFFMAN MIDDLE,ALDINE ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101902047,101902,SHOTWELL MIDDLE,ALDINE ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101902048,101902,GRANTHAM ACADEMY,ALDINE ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101902051,101902,PLUMMER MIDDLE,ALDINE ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101902052,101902,LEWIS MIDDLE,ALDINE ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101902053,101902,GARCIA MIDDLE,ALDINE ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101902054,101902,JONES MIDDLE,ALDINE ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101902055,101902,MEAD MIDDLE,ALDINE ISD,M,N,HARRIS,N, 
101,04,'05 - 06, ,101902062,101902,HOUSTON ACADEMY,ALDINE ISD,M,N,HARRIS,N, 
101,04,'01 - 06, ,101902076,101902,IMPACT LEADERSHIP ACADEMY,ALDINE ISD,E,N,HARRIS,N, 
101,04,'08 - 11, ,101902098,101902,HIGHPOINT,ALDINE ISD,S,N,HARRIS,N, 
101,04,'01 - 04, ,101902101,101902,ANDERSON ACADEMY,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902103,101902,CARROLL EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'PK - KG,'101902101,101902104,101902,REECE ACADEMY,ALDINE ISD,E,N,HARRIS,N,ANDERSON ACADEMY
101,04,'01 - 05, ,101902105,101902,FRANCIS EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902106,101902,GOODMAN EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902107,101902,CARTER ACADEMY,ALDINE ISD,E,N,HARRIS,N, 
101,04,'07 - 12,'101902000,101902108,101902,LANE SCHOOL,ALDINE ISD,S,N,HARRIS,N,ALDINE ISD
101,04,'01 - 05, ,101902110,101902,WORSHAM EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902111,101902,OLESON EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902112,101902,ORANGE GROVE EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902113,101902,RAYMOND EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902114,101902,SMITH EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902115,101902,ODOM EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902116,101902,JOHNSON EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902117,101902,THOMPSON EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902118,101902,SAMMONS EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902119,101902,STEPHENS EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902121,101902,ERMEL EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902122,101902,CARMICHAEL EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902123,101902,CONLEY EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902124,101902,DUNN EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902125,101902,GRAY EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902126,101902,BLACK EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902128,101902,CALVERT EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902129,101902,HARRIS EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902130,101902,KUJAWA EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902131,101902,BUSSEY EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902132,101902,SPENCE EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902134,101902,JONES EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902135,101902,GREENSPOINT EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902136,101902,CYPRESSWOOD EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902137,101902,ECKERT EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902138,101902,ESCAMILLA EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902139,101902,STEHLIK EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902141,101902,CARAWAY EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902143,101902,REED ACADEMY,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902144,101902,HILL EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902145,101902,MARCELLA EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101902146,101902,OGDEN EL,ALDINE ISD,E,N,HARRIS,N, 
101,04,'EE - KG,'101902106,101902151,101902,KEEBLE EC/PK/K,ALDINE ISD,E,N,HARRIS,N,GOODMAN EL
101,04,'EE - KG,'101902117,101902153,101902,HINOJOSA EC/PK/K,ALDINE ISD,E,N,HARRIS,N,THOMPSON EL
101,04,'EE - KG,'101902121,101902154,101902,VINES EC/PK/K,ALDINE ISD,E,N,HARRIS,N,ERMEL EL
101,04,'EE - KG,'101902137,101902155,101902,DE SANTIAGO EC/PK/K,ALDINE ISD,E,N,HARRIS,N,ECKERT EL
101,04,'EE - KG,'101902135,101902161,101902,GRIGGS EC/PK/K,ALDINE ISD,E,N,HARRIS,N,GREENSPOINT EL
101,04,'EE - KG,'101902136,101902162,101902,MAGRILL EC/PK/K,ALDINE ISD,E,N,HARRIS,N,CYPRESSWOOD EL
101,04,'EE - KG,'101902138,101902163,101902,GARCIA-LEZA EC/PK/K,ALDINE ISD,E,N,HARRIS,N,ESCAMILLA EL
101,04,'EE - KG,'101902130,101902164,101902,KUJAWA EC/PK/K,ALDINE ISD,E,N,HARRIS,N,KUJAWA EL
101,04,'EE - KG,'101902134,101902165,101902,JONES EC/PK/K,ALDINE ISD,E,N,HARRIS,N,JONES EL
101,04,'EE - KG,'101902110,101902166,101902,VARDEMAN EC/PK/K,ALDINE ISD,E,N,HARRIS,N,WORSHAM EL
101,04,'EE - KG,'101902118,101902167,101902,STOVALL EC/PK/K,ALDINE ISD,E,N,HARRIS,N,SAMMONS EL
101,04,'09 - 12, ,101903001,101903,HASTINGS H S,ALIEF ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101903002,101903,ELSIK H S,ALIEF ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101903003,101903,TAYLOR H S,ALIEF ISD,S,N,HARRIS,N, 
101,04,'06 - 12, ,101903005,101903,ALIEF LEARNING CTR (6-12),ALIEF ISD,B,N,HARRIS,N, 
101,04,'09 - 12, ,101903006,101903,KERR H S,ALIEF ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101903011,101903,CROSSROADS,ALIEF ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101903012,101903,ALIEF EARLY COLLEGE H S,ALIEF ISD,S,N,HARRIS,N, 
101,04,'06 - 08, ,101903041,101903,ALIEF MIDDLE,ALIEF ISD,M,N,HARRIS,N, 
101,04,'07 - 08, ,101903042,101903,OLLE MIDDLE,ALIEF ISD,M,N,HARRIS,N, 
101,04,'07 - 08, ,101903043,101903,KILLOUGH MIDDLE,ALIEF ISD,M,N,HARRIS,N, 
101,04,'07 - 08, ,101903044,101903,HOLUB MIDDLE,ALIEF ISD,M,N,HARRIS,N, 
101,04,'07 - 08, ,101903045,101903,ALBRIGHT MIDDLE,ALIEF ISD,M,N,HARRIS,N, 
101,04,'07 - 08, ,101903046,101903,O'DONNELL MIDDLE,ALIEF ISD,M,N,HARRIS,N, 
101,04,'05 - 11, ,101903047,101903,ALIEF ISD J J A E P,ALIEF ISD,B,N,HARRIS,N, 
101,04,'EE - 05, ,101903101,101903,YOUENS EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'KG - 04, ,101903102,101903,BOONE EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'EE - 04, ,101903103,101903,MARTIN EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'EE - 04, ,101903104,101903,CHAMBERS EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'PK - 04, ,101903105,101903,SMITH EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'EE - 04, ,101903106,101903,MAHANAY EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'EE - 04, ,101903107,101903,KENNEDY EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101903108,101903,CHANCELLOR EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'KG - 04, ,101903109,101903,LIESTMAN EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'EE - 04, ,101903110,101903,PETROSKY EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'KG - 04, ,101903111,101903,HEFLIN EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'EE - 04, ,101903112,101903,CUMMINGS EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'EE - 04, ,101903113,101903,REES EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'EE - 04, ,101903114,101903,ALEXANDER EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'EE - 04, ,101903115,101903,HEARNE EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'KG - 04, ,101903116,101903,LANDIS EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'PK - 04, ,101903117,101903,SNEED EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'KG - 04, ,101903118,101903,BEST EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'EE - 04, ,101903119,101903,OUTLEY EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'EE - 04, ,101903120,101903,HICKS EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'EE - 04, ,101903121,101903,BUSH EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101903122,101903,COLLINS EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'KG - 04, ,101903123,101903,HORN EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'KG - 04, ,101903124,101903,HOLMQUIST EL,ALIEF ISD,E,N,HARRIS,N, 
101,04,'EE - PK,'101903000,101903130,101903,MARIA DEL CARMEN MARTINEZ EARLY LEARNING CENTER,ALIEF ISD,E,N,HARRIS,N,ALIEF ISD
101,04,'EE - PK,'101903000,101903131,101903,DEDRE' & ELLA JEFFERSON EARLY LEARNING CENTER,ALIEF ISD,E,N,HARRIS,N,ALIEF ISD
101,04,'05 - 06, ,101903140,101903,OWENS INT,ALIEF ISD,M,N,HARRIS,N, 
101,04,'05 - 06, ,101903141,101903,KLENTZMAN INT,ALIEF ISD,M,N,HARRIS,N, 
101,04,'05 - 06, ,101903142,101903,YOUNGBLOOD INT,ALIEF ISD,M,N,HARRIS,N, 
101,04,'05 - 06, ,101903143,101903,MATA INT,ALIEF ISD,M,N,HARRIS,N, 
101,04,'05 - 06, ,101903144,101903,MILLER INT,ALIEF ISD,M,N,HARRIS,N, 
101,04,'05 - 06, ,101903145,101903,BUDEWIG INT,ALIEF ISD,M,N,HARRIS,N, 
101,04,'03 - 05, ,101903205,101903,ALIEF LEARNING CTR (K-6),ALIEF ISD,E,N,HARRIS,N, 
101,04,'09 - 12, ,101905001,101905,CHANNELVIEW H S,CHANNELVIEW ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101905005,101905,ENDEAVOR HS-JOE FRANK CAMPBELL LEARNING CENTER,CHANNELVIEW ISD,S,Y,HARRIS,N, 
101,04,'06 - 08, ,101905041,101905,ALICE JOHNSON J H,CHANNELVIEW ISD,M,N,HARRIS,N, 
101,04,'KG - 05, ,101905042,101905,B H HAMBLEN EL,CHANNELVIEW ISD,E,N,HARRIS,N, 
101,04,'06 - 08, ,101905043,101905,AGUIRRE J H,CHANNELVIEW ISD,M,N,HARRIS,N, 
101,04,'KG - 05, ,101905102,101905,DE ZAVALA EL,CHANNELVIEW ISD,E,N,HARRIS,N, 
101,04,'KG - 05, ,101905103,101905,MCGHEE EL,CHANNELVIEW ISD,E,N,HARRIS,N, 
101,04,'KG - 05, ,101905104,101905,MCMULLAN EL,CHANNELVIEW ISD,E,N,HARRIS,N, 
101,04,'KG - 05, ,101905105,101905,CRENSHAW EL,CHANNELVIEW ISD,E,N,HARRIS,N, 
101,04,'KG - 05, ,101905106,101905,HARVEY S BROWN EL,CHANNELVIEW ISD,E,N,HARRIS,N, 
101,04,'EE - PK,'101905000,101905107,101905,EARLY CHILDHOOD CENTER,CHANNELVIEW ISD,E,N,HARRIS,N,CHANNELVIEW ISD
101,04,'09 - 12, ,101906001,101906,CROSBY H S,CROSBY ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101906004,101906,CROSBY CROSSROADS ACADEMY,CROSBY ISD,S,Y,HARRIS,N, 
101,04,'06 - 08, ,101906042,101906,CROSBY MIDDLE,CROSBY ISD,M,N,HARRIS,N, 
101,04,'01 - 05, ,101906101,101906,NEWPORT EL,CROSBY ISD,E,N,HARRIS,N, 
101,04,'EE - KG,'101906000,101906102,101906,CROSBY KINDERGARTEN CENTER,CROSBY ISD,E,N,HARRIS,N,CROSBY ISD
101,04,'01 - 05, ,101906103,101906,BARRETT EL,CROSBY ISD,E,N,HARRIS,N, 
101,04,'01 - 05, ,101906104,101906,DREW EL,CROSBY ISD,E,N,HARRIS,N, 
101,04,'08 - 11, ,101906105,101906,HIGHPOINT SCHOOL EAST (CROSBY),CROSBY ISD,S,N,HARRIS,N, 
101,04,'01 - 05, ,101906106,101906,CROSBY EL,CROSBY ISD,E,N,HARRIS,N, 
101,04,'09 - 12, ,101907002,101907,CY-FAIR H S,CYPRESS-FAIRBANKS ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101907003,101907,JERSEY VILLAGE H S,CYPRESS-FAIRBANKS ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101907004,101907,CYPRESS CREEK H S,CYPRESS-FAIRBANKS ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101907005,101907,LANGHAM CREEK H S,CYPRESS-FAIRBANKS ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101907007,101907,CYPRESS FALLS H S,CYPRESS-FAIRBANKS ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101907009,101907,CYPRESS SPRINGS H S,CYPRESS-FAIRBANKS ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101907010,101907,CYPRESS RIDGE H S,CYPRESS-FAIRBANKS ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101907011,101907,CYPRESS WOODS H S,CYPRESS-FAIRBANKS ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101907012,101907,CYPRESS RANCH H S,CYPRESS-FAIRBANKS ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101907013,101907,CYPRESS LAKES H S,CYPRESS-FAIRBANKS ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101907015,101907,CYPRESS PARK H S,CYPRESS-FAIRBANKS ISD,S,N,HARRIS,N, 
101,04,'09 - 12, ,101907016,101907,BRIDGELAND H S,CYPRESS-FAIRBANKS ISD,S,N,HARRIS,N, 
101,04,'06 - 12, ,101907037,101907,CYPRESS-FAIRBANKS J J A E P,CYPRESS-FAIRBANKS ISD,B,N,HARRIS,N, 
101,04,'06 - 08, ,101907041,101907,ARNOLD MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907042,101907,DEAN MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907043,101907,BLEYL MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907044,101907,CAMPBELL MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907045,101907,WATKINS MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907046,101907,LABAY MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907047,101907,COOK MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907048,101907,TRUITT MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907049,101907,HAMILTON MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907050,101907,THORNTON MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907051,101907,ARAGON MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907052,101907,GOODSON MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907053,101907,KAHLA MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907054,101907,SPILLANE MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907055,101907,HOPPER MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907056,101907,SMITH MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907057,101907,SALYARDS MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907058,101907,ANTHONY MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'06 - 08, ,101907059,101907,ROWE MIDDLE,CYPRESS-FAIRBANKS ISD,M,N,HARRIS,N, 
101,04,'PK - 05, ,101907101,101907,BANE EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101907103,101907,LAMKIN EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101907104,101907,POST EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101907105,101907,MATZKE EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101907106,101907,HOLBROOK EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101907107,101907,ADAM EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101907108,101907,HANCOCK EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101907109,101907,YEAGER EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101907110,101907,MILLSAP EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101907111,101907,LIEDER EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101907112,101907,FRANCONE EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101907113,101907,HORNE EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'PK - 05, ,101907115,101907,MOORE EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101907116,101907,LOWERY EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'PK - 05, ,101907117,101907,FRAZIER EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101907118,101907,WILSON EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101907119,101907,OWENS EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'PK - 05, ,101907120,101907,EMMOTT EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
101,04,'EE - 05, ,101907121,101907,HOLMSLEY EL,CYPRESS-FAIRBANKS ISD,E,N,HARRIS,N, 
