CAMPUS,DISTRICT,CAMPNAME,COUNTY,DISTNAME,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,CFLALTED,PAIRCAMP,PAIRNAME
101853042,101853,RIPLEY HOUSE MIDDLE CAMPUS,101,PROMISE COMMUNITY SCHOOL,4,HARRIS,M,8-Jun,Y,N, , 
101853101,101853,RIPLEY HOUSE CHARTER SCHOOL,101,PROMISE COMMUNITY SCHOOL,4,HARRIS,E,PK - 05,Y,N, , 
101853104,101853,NCI CHARTER SCHOOL WITHOUT WALLS,101,PROMISE COMMUNITY SCHOOL,4,HARRIS,E,PK - PK,Y,N, , 
101853106,101853,BAKER-RIPLEY CHARTER SCHOOL,101,PROMISE COMMUNITY SCHOOL,4,HARRIS,E,KG - 06,Y,N, , 
101855101,101855,MEYERPARK EL,101,MEYERPARK ELEMENTARY,4,HARRIS,E,PK - 06,Y,N, , 
101856101,101856,DRAW ACADEMY,101,DRAW ACADEMY,4,HARRIS,E,PK - 08,Y,N, , 
101858001,101858,HARMONY SCHOOL OF EXCELLENCE-HOUST,101,HARMONY SCHOOL OF EXCELLENCE,4,HARRIS,E,KG - 08,Y,N, , 
101858002,101858,HARMONY SCHOOL OF ENDEAVOR-HOUSTON,101,HARMONY SCHOOL OF EXCELLENCE,4,HARRIS,E,KG - 08,Y,N, , 
101858003,101858,HARMONY SCIENCE ACADEMY - BRYAN,101,HARMONY SCHOOL OF EXCELLENCE,4,HARRIS,E,PK - 08,Y,N, , 
101858004,101858,HARMONY SCHOOL OF ADVANCEMENT-HOUS,101,HARMONY SCHOOL OF EXCELLENCE,4,HARRIS,S,12-Sep,Y,N, , 
101858005,101858,HARMONY SCHOOL OF DISCOVERY - HOUS,101,HARMONY SCHOOL OF EXCELLENCE,4,HARRIS,B,12-Jun,Y,N, , 
101858006,101858,HARMONY SCHOOL OF TECHNOLOGY-HOUST,101,HARMONY SCHOOL OF EXCELLENCE,4,HARRIS,M,8-Jun,Y,N, , 
101858007,101858,HARMONY SCHOOL OF ACHIEVEMENT - HO,101,HARMONY SCHOOL OF EXCELLENCE,4,HARRIS,E,KG - 05,Y,N, , 
101858008,101858,HARMONY SCHOOL OF ENRICHMENT - HOU,101,HARMONY SCHOOL OF EXCELLENCE,4,HARRIS,E,KG - 05,Y,N, , 
101858009,101858,HARMONY SCIENCE ACADEMY - CYPRESS,101,HARMONY SCHOOL OF EXCELLENCE,4,HARRIS,E,KG - 05,Y,N, , 
101859101,101859,STEP CHARTER EL,101,STEP CHARTER SCHOOL,4,HARRIS,E,KG - 08,Y,N, , 
101859102,101859,STEP CHARTER II,101,STEP CHARTER SCHOOL,4,HARRIS,E,KG - 06,Y,N, , 
101861103,101861,THE RHODES SCHOOL - SOUTHEAST,101,THE RHODES SCHOOL,4,HARRIS,E,PK - 05,Y,N, , 
101861104,101861,THE RHODES SCHOOL - NW,101,THE RHODES SCHOOL,4,HARRIS,E,KG - 05,Y,N, , 
101861105,101861,THE RHODES SCHOOL - HUMBLE,101,THE RHODES SCHOOL,4,HARRIS,E,PK - 08,Y,N, , 
101862001,101862,HARMONY SCIENCE ACADEMY-SUGAR LAND,101,HARMONY SCHOOL OF SCIENCE - HOUSTO,4,HARRIS,E,KG - 05,Y,N, , 
101862002,101862,HARMONY SCHOOL OF INNOVATION-SUGAR,101,HARMONY SCHOOL OF SCIENCE - HOUSTO,4,HARRIS,S,12-Sep,Y,N, , 
101862003,101862,HARMONY SCIENCE ACADEMY-KATY,101,HARMONY SCHOOL OF SCIENCE - HOUSTO,4,HARRIS,E,KG - 05,Y,N, , 
101862004,101862,HARMONY SCIENCE ACADEMY- BEAUMONT,101,HARMONY SCHOOL OF SCIENCE - HOUSTO,4,HARRIS,B,KG - 12,Y,N, , 
101862005,101862,HARMONY SCHOOL OF INNOVATION - KAT,101,HARMONY SCHOOL OF SCIENCE - HOUSTO,4,HARRIS,B,12-Jun,Y,N, , 
101862006,101862,HARMONY SCHOOL OF EXCELLENCE - SUG,101,HARMONY SCHOOL OF SCIENCE - HOUSTO,4,HARRIS,M,8-Jun,Y,N, , 
101864041,101864,THE LAWSON ACADEMY,101,THE LAWSON ACADEMY,4,HARRIS,M,8-Jun,Y,Y, , 
101868001,101868,THE PRO-VISION ACADEMY,101,THE PRO-VISION ACADEMY,4,HARRIS,S,12-Sep,Y,Y, , 
101868002,101868,PRO-VISION MIDDLE,101,THE PRO-VISION ACADEMY,4,HARRIS,E,8-Mar,Y,Y, , 
101870001,101870,BETA ACADEMY,101,BETA ACADEMY,4,HARRIS,B,PK - 10,Y,N, , 
101871102,101871,A+ UNLIMITED POTENTIAL - UNIVERSIT,101,A+ UNLIMITED POTENTIAL,4,HARRIS,M,8-Jun,Y,N, , 
101872001,101872,ETOILE ACADEMY CHARTER SCHOOL,101,ETOILE ACADEMY CHARTER SCHOOL,4,HARRIS,M,6-May,Y,N, , 
101873001,101873,YELLOWSTONE COLLEGE PREPARATORY,101,YELLOWSTONE COLLEGE PREPARATORY,4,HARRIS,M,9-May,Y,N, , 
101874001,101874,LEGACY SCHOOL OF SPORT SCIENCES,101,LEGACY SCHOOL OF SPORT SCIENCES,4,HARRIS,B,12-Jun,Y,N, , 
101875001,101875,BLOOM ACADEMY CHARTER SCHOOL,101,BLOOM ACADEMY CHARTER SCHOOL,4,HARRIS,E,KG - 01,Y,N,101875000,BLOOM ACADEMY CHARTER SCHOOL
101876001,101876,REVE PREPARATORY CHARTER SCHOOL,101,REVE PREPARATORY CHARTER SCHOOL,4,HARRIS,E,KG - 01,Y,N,101876000,REVE PREPARATORY CHARTER SCHOOL
101902001,101902,ALDINE H S,101,ALDINE ISD,4,HARRIS,S,12-Sep,N,N, , 
101902002,101902,CARVER H S FOR APPLIED TECH/ENGINE,101,ALDINE ISD,4,HARRIS,S,12-Sep,N,N, , 
101902003,101902,MACARTHUR H S,101,ALDINE ISD,4,HARRIS,S,12-Sep,N,N, , 
101902004,101902,EISENHOWER H S,101,ALDINE ISD,4,HARRIS,S,12-Sep,N,N, , 
101902005,101902,NIMITZ H S,101,ALDINE ISD,4,HARRIS,S,12-Sep,N,N, , 
101902008,101902,VICTORY EARLY COLLEGE H S,101,ALDINE ISD,4,HARRIS,S,12-Sep,N,N, , 
101902012,101902,DAVIS H S ALDINE,101,ALDINE ISD,4,HARRIS,S,12-Sep,N,N, , 
101902013,101902,HALL CENTER FOR EDUCATION,101,ALDINE ISD,4,HARRIS,S,12-Sep,N,Y, , 
101902014,101902,BLANSON CTE H S,101,ALDINE ISD,4,HARRIS,S,12-Sep,N,N, , 
101902015,101902,AVALOS P-TECH SCHOOL,101,ALDINE ISD,4,HARRIS,S,9-Sep,N,N, , 
101902041,101902,ALDINE MIDDLE,101,ALDINE ISD,4,HARRIS,M,8-Jun,N,N, , 
101902042,101902,DREW ACADEMY,101,ALDINE ISD,4,HARRIS,M,8-Jul,N,N, , 
101902043,101902,HAMBRICK MIDDLE,101,ALDINE ISD,4,HARRIS,M,8-Jun,N,N, , 
101902044,101902,STOVALL MIDDLE,101,ALDINE ISD,4,HARRIS,M,8-Jun,N,N, , 
101902045,101902,TEAGUE MIDDLE,101,ALDINE ISD,4,HARRIS,M,8-Jun,N,N, , 
101902046,101902,HOFFMAN MIDDLE,101,ALDINE ISD,4,HARRIS,M,8-Jun,N,N, , 
101902047,101902,SHOTWELL MIDDLE,101,ALDINE ISD,4,HARRIS,M,8-Jun,N,N, , 
101902048,101902,GRANTHAM ACADEMY,101,ALDINE ISD,4,HARRIS,M,8-Jun,N,N, , 
101902051,101902,PLUMMER MIDDLE,101,ALDINE ISD,4,HARRIS,M,8-Jun,N,N, , 
101902052,101902,LEWIS MIDDLE,101,ALDINE ISD,4,HARRIS,M,8-Jun,N,N, , 
101902053,101902,GARCIA MIDDLE,101,ALDINE ISD,4,HARRIS,M,8-Jun,N,N, , 
101902054,101902,JONES MIDDLE,101,ALDINE ISD,4,HARRIS,M,8-Jun,N,N, , 
101902055,101902,MEAD MIDDLE,101,ALDINE ISD,4,HARRIS,M,8-Jun,N,N, , 
101902062,101902,HOUSTON ACADEMY,101,ALDINE ISD,4,HARRIS,M,6-May,N,N, , 
101902098,101902,HIGHPOINT,101,ALDINE ISD,4,HARRIS,B,10-Jun,N,N, , 
101902099,101902,ALDINE J J A E P,101,ALDINE ISD,4,HARRIS,M,8-Aug,N,N, , 
101902101,101902,ANDERSON ACADEMY,101,ALDINE ISD,4,HARRIS,E,4-Jan,N,N, , 
101902103,101902,CARROLL EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902104,101902,REECE ACADEMY,101,ALDINE ISD,4,HARRIS,E,PK - KG,N,N,101902101,ANDERSON ACADEMY
101902105,101902,FRANCIS EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902106,101902,GOODMAN EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902107,101902,CARTER ACADEMY,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902108,101902,LANE SCHOOL,101,ALDINE ISD,4,HARRIS,B,12-Apr,N,N, , 
101902110,101902,WORSHAM EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902111,101902,OLESON EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902112,101902,ORANGE GROVE EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902113,101902,RAYMOND EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902114,101902,SMITH EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902115,101902,ODOM EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902116,101902,JOHNSON EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902117,101902,THOMPSON EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902118,101902,SAMMONS EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902119,101902,STEPHENS EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902121,101902,ERMEL EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902122,101902,CARMICHAEL EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902123,101902,CONLEY EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902124,101902,DUNN EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902125,101902,GRAY EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902126,101902,BLACK EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902128,101902,CALVERT EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902129,101902,HARRIS EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902130,101902,KUJAWA EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902131,101902,BUSSEY EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902132,101902,SPENCE EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902134,101902,JONES EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902135,101902,GREENSPOINT EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902136,101902,CYPRESSWOOD EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902137,101902,ECKERT EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902138,101902,ESCAMILLA EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902139,101902,STEHLIK EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902140,101902,PARKER EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902141,101902,CARAWAY EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902142,101902,WILSON EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902143,101902,REED ACADEMY,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902144,101902,HILL EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902145,101902,MARCELLA EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902146,101902,OGDEN EL,101,ALDINE ISD,4,HARRIS,E,5-Jan,N,N, , 
101902151,101902,KEEBLE EC/PK/K,101,ALDINE ISD,4,HARRIS,E,EE - KG,N,N,101902117,THOMPSON EL
101902153,101902,HINOJOSA EC/PK/K,101,ALDINE ISD,4,HARRIS,E,EE - KG,N,N,101902119,STEPHENS EL
101902154,101902,VINES EC/PK/K,101,ALDINE ISD,4,HARRIS,E,EE - KG,N,N,101902121,ERMEL EL
101902155,101902,DE SANTIAGO EC/PK/K,101,ALDINE ISD,4,HARRIS,E,EE - KG,N,N,101902145,MARCELLA EL
101902161,101902,GRIGGS EC/PK/K,101,ALDINE ISD,4,HARRIS,E,EE - KG,N,N,101902135,GREENSPOINT EL
101902162,101902,MAGRILL EC/PK/K,101,ALDINE ISD,4,HARRIS,E,EE - KG,N,N,101902136,CYPRESSWOOD EL
101902163,101902,GARCIA-LEZA EC/PK/K,101,ALDINE ISD,4,HARRIS,E,EE - KG,N,N,101902111,OLESON EL
101902164,101902,KUJAWA EC/PK/K,101,ALDINE ISD,4,HARRIS,E,EE - KG,N,N,101902130,KUJAWA EL
101902165,101902,JONES EC/PK/K,101,ALDINE ISD,4,HARRIS,E,EE - KG,N,N,101902134,JONES EL
101902166,101902,VARDEMAN EC/PK/K,101,ALDINE ISD,4,HARRIS,E,EE - KG,N,N,101902143,REED ACADEMY
101902167,101902,STOVALL EC/PK/K,101,ALDINE ISD,4,HARRIS,E,EE - KG,N,N,101902118,SAMMONS EL
101903001,101903,HASTINGS H S,101,ALIEF ISD,4,HARRIS,S,12-Sep,N,N, , 
101903002,101903,ELSIK H S,101,ALIEF ISD,4,HARRIS,S,12-Sep,N,N, , 
101903003,101903,TAYLOR H S,101,ALIEF ISD,4,HARRIS,S,12-Sep,N,N, , 
101903005,101903,ALIEF LEARNING CTR (6-12),101,ALIEF ISD,4,HARRIS,S,12-Jul,N,N, , 
101903006,101903,KERR H S,101,ALIEF ISD,4,HARRIS,S,12-Sep,N,N, , 
101903011,101903,CROSSROADS,101,ALIEF ISD,4,HARRIS,S,12-Sep,N,N, , 
101903012,101903,ALIEF EARLY COLLEGE H S,101,ALIEF ISD,4,HARRIS,S,12-Sep,N,N, , 
101903041,101903,ALIEF MIDDLE,101,ALIEF ISD,4,HARRIS,M,8-Jun,N,N, , 
101903042,101903,OLLE MIDDLE,101,ALIEF ISD,4,HARRIS,M,8-Jul,N,N, , 
101903043,101903,KILLOUGH MIDDLE,101,ALIEF ISD,4,HARRIS,M,8-Jul,N,N, , 
101903044,101903,HOLUB MIDDLE,101,ALIEF ISD,4,HARRIS,M,8-Jul,N,N, , 
101903045,101903,ALBRIGHT MIDDLE,101,ALIEF ISD,4,HARRIS,M,8-Jul,N,N, , 
101903046,101903,O'DONNELL MIDDLE,101,ALIEF ISD,4,HARRIS,M,8-Jul,N,N, , 
101903047,101903,ALIEF ISD J J A E P,101,ALIEF ISD,4,HARRIS,B,11-Jun,N,N, , 
101903101,101903,YOUENS EL,101,ALIEF ISD,4,HARRIS,E,EE - 05,N,N, , 
101903102,101903,BOONE EL,101,ALIEF ISD,4,HARRIS,E,PK - 04,N,N, , 
101903103,101903,MARTIN EL,101,ALIEF ISD,4,HARRIS,E,PK - 04,N,N, , 
101903104,101903,CHAMBERS EL,101,ALIEF ISD,4,HARRIS,E,EE - 04,N,N, , 
101903105,101903,SMITH EL,101,ALIEF ISD,4,HARRIS,E,PK - 04,N,N, , 
101903106,101903,MAHANAY EL,101,ALIEF ISD,4,HARRIS,E,EE - 04,N,N, , 
101903107,101903,KENNEDY EL,101,ALIEF ISD,4,HARRIS,E,EE - 04,N,N, , 
101903108,101903,CHANCELLOR EL,101,ALIEF ISD,4,HARRIS,E,EE - 05,N,N, , 
101903109,101903,LIESTMAN EL,101,ALIEF ISD,4,HARRIS,E,PK - 04,N,N, , 
101903110,101903,PETROSKY EL,101,ALIEF ISD,4,HARRIS,E,PK - 04,N,N, , 
101903111,101903,HEFLIN EL,101,ALIEF ISD,4,HARRIS,E,PK - 04,N,N, , 
101903112,101903,CUMMINGS EL,101,ALIEF ISD,4,HARRIS,E,PK - 04,N,N, , 
101903113,101903,REES EL,101,ALIEF ISD,4,HARRIS,E,EE - 04,N,N, , 
101903114,101903,ALEXANDER EL,101,ALIEF ISD,4,HARRIS,E,EE - 04,N,N, , 
101903115,101903,HEARNE EL,101,ALIEF ISD,4,HARRIS,E,EE - 04,N,N, , 
101903116,101903,LANDIS EL,101,ALIEF ISD,4,HARRIS,E,PK - 04,N,N, , 
101903117,101903,SNEED EL,101,ALIEF ISD,4,HARRIS,E,EE - 04,N,N, , 
101903118,101903,BEST EL,101,ALIEF ISD,4,HARRIS,E,PK - 04,N,N, , 
101903119,101903,OUTLEY EL,101,ALIEF ISD,4,HARRIS,E,PK - 04,N,N, , 
101903120,101903,HICKS EL,101,ALIEF ISD,4,HARRIS,E,PK - 04,N,N, , 
101903121,101903,BUSH EL,101,ALIEF ISD,4,HARRIS,E,PK - 04,N,N, , 
101903122,101903,COLLINS EL,101,ALIEF ISD,4,HARRIS,E,EE - 05,N,N, , 
101903123,101903,HORN EL,101,ALIEF ISD,4,HARRIS,E,PK - 04,N,N, , 
101903124,101903,HOLMQUIST EL,101,ALIEF ISD,4,HARRIS,E,PK - 04,N,N, , 
101903140,101903,OWENS INT,101,ALIEF ISD,4,HARRIS,M,6-May,N,N, , 
101903141,101903,KLENTZMAN INT,101,ALIEF ISD,4,HARRIS,M,6-May,N,N, , 
101903142,101903,YOUNGBLOOD INT,101,ALIEF ISD,4,HARRIS,M,6-May,N,N, , 
101903143,101903,MATA INT,101,ALIEF ISD,4,HARRIS,M,6-May,N,N, , 
101903144,101903,MILLER INT,101,ALIEF ISD,4,HARRIS,M,6-May,N,N, , 
101903145,101903,BUDEWIG INT,101,ALIEF ISD,4,HARRIS,M,6-May,N,N, , 
101903199,101903,ADMIN SERVICES,101,ALIEF ISD,4,HARRIS,E,EE - EE,N,N, , 
101903205,101903,ALIEF LEARNING CTR (K-6),101,ALIEF ISD,4,HARRIS,E,6-Jan,N,N, , 
101905001,101905,CHANNELVIEW H S,101,CHANNELVIEW ISD,4,HARRIS,S,12-Sep,N,N, , 
101905005,101905,ENDEAVOR HS-JOE FRANK CAMPBELL LEA,101,CHANNELVIEW ISD,4,HARRIS,S,12-Oct,N,Y, , 
101905041,101905,ALICE JOHNSON J H,101,CHANNELVIEW ISD,4,HARRIS,M,8-Jun,N,N, , 
101905042,101905,B H HAMBLEN EL,101,CHANNELVIEW ISD,4,HARRIS,E,KG - 05,N,N, , 
101905043,101905,AGUIRRE J H,101,CHANNELVIEW ISD,4,HARRIS,M,8-Jun,N,N, , 
101905101,101905,VIOLA COBB EL,101,CHANNELVIEW ISD,4,HARRIS,E,KG - 05,N,N, , 
101905102,101905,DE ZAVALA EL,101,CHANNELVIEW ISD,4,HARRIS,E,KG - 05,N,N, , 
101905103,101905,SCHOCHLER EL,101,CHANNELVIEW ISD,4,HARRIS,E,KG - 05,N,N, , 
101905104,101905,MCMULLAN EL,101,CHANNELVIEW ISD,4,HARRIS,E,KG - 05,N,N, , 
101905105,101905,CRENSHAW EL,101,CHANNELVIEW ISD,4,HARRIS,E,KG - 05,N,N, , 
101905106,101905,HARVEY S BROWN EL,101,CHANNELVIEW ISD,4,HARRIS,E,KG - 05,N,N, , 
101905107,101905,EARLY CHILDHOOD CENTER,101,CHANNELVIEW ISD,4,HARRIS,E,EE - PK,N,N,101905000,CHANNELVIEW ISD
101906001,101906,CROSBY H S,101,CROSBY ISD,4,HARRIS,S,12-Sep,N,N, , 
101906004,101906,CROSBY CROSSROADS ACADEMY,101,CROSBY ISD,4,HARRIS,S,12-Oct,N,Y, , 
101906042,101906,CROSBY MIDDLE,101,CROSBY ISD,4,HARRIS,M,8-Jun,N,N, , 
101906101,101906,NEWPORT EL,101,CROSBY ISD,4,HARRIS,E,5-Jan,N,N, , 
101906102,101906,CROSBY KINDERGARTEN CENTER,101,CROSBY ISD,4,HARRIS,E,EE - KG,N,N,101906000,CROSBY ISD
101906103,101906,BARRETT EL,101,CROSBY ISD,4,HARRIS,E,5-Jan,N,N, , 
101906104,101906,DREW EL,101,CROSBY ISD,4,HARRIS,E,5-Jan,N,N, , 
101906105,101906,HIGHPOINT SCHOOL EAST (CROSBY),101,CROSBY ISD,4,HARRIS,S,12-Jul,N,N, , 
101906106,101906,CROSBY EL,101,CROSBY ISD,4,HARRIS,E,5-Jan,N,N, , 
101907002,101907,CY-FAIR H S,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,S,12-Sep,N,N, , 
101907003,101907,JERSEY VILLAGE H S,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,S,12-Sep,N,N, , 
101907004,101907,CYPRESS CREEK H S,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,S,12-Sep,N,N, , 
101907005,101907,LANGHAM CREEK H S,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,S,12-Sep,N,N, , 
101907007,101907,CYPRESS FALLS H S,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,S,12-Sep,N,N, , 
101907009,101907,CYPRESS SPRINGS H S,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,S,12-Sep,N,N, , 
101907010,101907,CYPRESS RIDGE H S,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,S,12-Sep,N,N, , 
101907011,101907,CYPRESS WOODS H S,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,S,12-Sep,N,N, , 
101907012,101907,CYPRESS RANCH H S,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,S,12-Sep,N,N, , 
101907013,101907,CYPRESS LAKES H S,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,S,12-Sep,N,N, , 
101907015,101907,CYPRESS PARK H S,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,S,12-Sep,N,N, , 
101907016,101907,BRIDGELAND H S,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,S,12-Sep,N,N, , 
101907037,101907,CYPRESS-FAIRBANKS J J A E P,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,S,11-Aug,N,N, , 
101907041,101907,ARNOLD MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907042,101907,DEAN MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907043,101907,BLEYL MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907044,101907,CAMPBELL MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907045,101907,WATKINS MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907046,101907,LABAY MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907047,101907,COOK MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907048,101907,TRUITT MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907049,101907,HAMILTON MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907050,101907,THORNTON MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907051,101907,ARAGON MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907052,101907,GOODSON MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907053,101907,KAHLA MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907054,101907,SPILLANE MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907055,101907,HOPPER MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907056,101907,SMITH MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907057,101907,SALYARDS MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907058,101907,ANTHONY MIDDLE,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,M,8-Jun,N,N, , 
101907101,101907,BANE EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,PK - 05,N,N, , 
101907103,101907,LAMKIN EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907104,101907,POST EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907105,101907,MATZKE EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907106,101907,HOLBROOK EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907107,101907,ADAM EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907108,101907,HANCOCK EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907109,101907,YEAGER EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907110,101907,MILLSAP EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,PK - 05,N,N, , 
101907111,101907,LIEDER EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,PK - 05,N,N, , 
101907112,101907,FRANCONE EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907113,101907,HORNE EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907115,101907,MOORE EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,PK - 05,N,N, , 
101907116,101907,LOWERY EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907117,101907,FRAZIER EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,PK - 05,N,N, , 
101907118,101907,WILSON EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907119,101907,OWENS EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907120,101907,EMMOTT EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,PK - 05,N,N, , 
101907121,101907,HOLMSLEY EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907122,101907,JOWELL EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,5-Mar,N,N, , 
101907124,101907,FIEST EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907125,101907,BANG EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907126,101907,HAMILTON EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907127,101907,METCALF EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,EE - 05,N,N, , 
101907128,101907,HAIRGROVE EL,101,CYPRESS-FAIRBANKS ISD,4,HARRIS,E,PK - 05,N,N, , 
